session_id,target
1,0.0022100850675382923
2,4.810824209977422e-09
3,1.872864324125442e-08
4,2.355099393558429e-08
5,3.130350401870174e-05
6,0.00021846697028910216
7,0.0005479369749718635
8,0.00013227092634177483
9,0.0007952048143697332
10,0.10313272723542682
11,3.0364807018096212e-05
12,8.643505623381243e-05
13,0.00043758239646805153
14,0.35770694826307886
15,5.0196371271705e-05
16,0.004009028525724916
17,0.015203274961742964
18,3.1935113600819715e-05
19,0.0009341352938188909
20,2.7294169514730185e-07
21,0.062324601483843285
22,5.553595502152873e-08
23,2.8665506939869335e-05
24,0.00033858339319326234
25,0.07177091569552389
26,4.6005603095065525e-09
27,0.0006277447613117145
28,3.69238095662709e-07
29,0.014569476258011634
30,0.00011074037653665946
31,0.01367556401750287
32,0.04383489867946619
33,0.0006207148386917531
34,9.343414192401991e-08
35,0.01339253150191048
36,0.00032652298359473955
37,6.200996588478679e-09
38,1.375385385348478e-08
39,0.00011074037653665946
40,2.9998265830419763e-05
41,0.0004425178345123611
42,0.0012580329042183502
43,1.8720575753976021e-06
44,1.4063060584299695e-05
45,0.24339592029780027
46,8.73049861105647e-06
47,0.009253040212369508
48,0.0005913430680485674
49,2.5100268961329035e-05
50,9.503823035344654e-06
51,1.241126155685093e-07
52,6.010089286783309e-06
53,0.03573120470280248
54,0.00010324417938116518
55,6.149126361592513e-06
56,0.0018048362403482636
57,1.1778601529430505e-06
58,1.5456224189808935e-05
59,1.5875982046792064e-05
60,6.633692364298308e-06
61,9.052124076059811e-06
62,0.00136766315067904
63,1.5023319084629343e-05
64,3.216113804112113e-05
65,7.061413229343668e-06
66,1.19609495919811e-07
67,0.00019601964727192502
68,0.00015697037039517906
69,0.09147831065097303
70,0.00014673167668832987
71,0.0002719480660327946
72,1.5875982046792064e-05
73,0.03019073008281059
74,4.810824209977422e-09
75,2.887262127863319e-05
76,0.00035998572105633395
77,0.00017104958753411402
78,0.0015257971411264965
79,7.264100657085773e-06
80,0.0001224670970002496
81,2.360785325915226e-05
82,3.9121216855334397e-05
83,3.734506833851784e-08
84,0.24978465454931065
85,1.363541743115075e-05
86,6.213495992111532e-07
87,0.00119871430978456
88,0.0005863420032918842
89,0.0003145799145397784
90,0.018067593791069356
91,0.00013070647948934595
92,9.616339197437825e-06
93,0.03280743317308674
94,0.0008489324387295261
95,0.0387842845909772
96,3.3870896419031625e-08
97,9.71356001297297e-05
98,6.85202576597062e-05
99,2.182295779774296e-05
100,0.00010111715406978376
101,0.0005103963342516513
102,0.0706708743664734
103,0.002269447326501346
104,0.00238804870696667
105,3.736260777374953e-06
106,0.0002782414749088661
107,0.00033268102188611253
108,1.9317071842109252e-05
109,1.8135327158283674e-05
110,9.306970507043349e-05
111,0.00014645426303671493
112,2.576345866490867e-07
113,0.015392258639713918
114,6.6796980215268385e-06
115,0.00013018739291497994
116,0.0008129582990415597
117,0.0014485316883352118
118,0.004408582295230733
119,0.009802256078598776
120,0.00014704054841742592
121,3.891198080291398e-05
122,0.00011074037653665946
123,0.0002836761529030135
124,2.309150489303469e-05
125,0.0016321575797339542
126,4.570560488700251e-07
127,5.226343736044264e-09
128,0.00035468910612248785
129,0.003023286936649185
130,0.0012018214046959808
131,0.013169682120867818
132,0.0005479369749718635
133,0.0008454403318650522
134,1.511998707652098e-06
135,6.035910281291598e-06
136,3.216113804112113e-05
137,0.0003221936490083429
138,0.0016287821219446248
139,8.236608942853231e-07
140,0.0005439832749424396
141,3.240010722612714e-09
142,0.00030227982609869295
143,0.0002981582008820791
144,0.0007738899765825826
145,4.810824209977422e-09
146,0.011464361619495236
147,0.000366588101956533
148,0.0005002259677676039
149,0.00038875906139401967
150,0.06116817245541527
151,6.867240518711634e-06
152,0.029657461687040452
153,0.0016345808993963983
154,0.0025936769883814544
155,1.5612957526933928e-05
156,7.602161308806288e-05
157,7.627843363347641e-05
158,3.216113804112113e-05
159,1.4051771368566897e-06
160,0.00011074037653665946
161,0.001189154569307436
162,5.236920778696845e-05
163,0.00012417544695029543
164,0.0010181511272188035
165,6.558865186317081e-08
166,2.2391389580279907e-05
167,0.0036713289796006287
168,0.00038875906139401967
169,0.000392451977250883
170,0.00020971002937332934
171,0.0007316684196597615
172,0.00014095598298161481
173,5.461297331875436e-05
174,0.00020264772499968306
175,0.13206633428058126
176,0.0005838235499212902
177,0.005363983351658362
178,2.26988983852919e-07
179,2.0664975729659955e-05
180,0.00010135084169244023
181,0.0007113541703477151
182,0.05227430138262137
183,0.00012976105789556716
184,7.352757975477877e-06
185,0.0002489279136169428
186,3.420948548723805e-05
187,1.951052910756879e-06
188,8.760018382295828e-07
189,0.0010204017902294964
190,1.2430930027069847e-05
191,0.0003206150655557568
192,0.0003561590015403822
193,0.0006429200964178346
194,0.029446379273371272
195,0.0003302842490850842
196,3.5239523278888976e-09
197,0.00023055339862448378
198,0.001392567944261937
199,0.0044306358200580185
200,8.141756270767995e-06
201,8.73049861105647e-06
202,0.022756801265067003
203,4.570560488700251e-07
204,0.002070553254475188
205,0.0019663101597238017
206,7.231506051321815e-10
207,3.114084841100152e-05
208,0.056969836286526895
209,1.0599281885452293e-05
210,0.001771673227389496
211,0.0003475117458591474
212,0.00857915830887288
213,3.866613980200031e-05
214,0.01806863927025164
215,0.055408322676616655
216,0.0014599137573000891
217,0.02213381432775481
218,0.000392451977250883
219,0.004708422718052132
220,0.00038483011127529634
221,0.0005673530392894917
222,0.0003252299616762423
